哈希值,标题,公布日期,实施日期
a8d39cd22f386c081cb11e1301209949,黑龙江省湿地保护条例,2018-06-28,2018-06-28
8bd88802bd2b4975de83a44fa940e968,黑龙江省气象灾害防御条例,2018-06-28,2018-06-28
c537e868630b652ab04126e9d40449d9,黑龙江省森林防火条例,2018-06-28,2018-06-28
9e0a1a4a890afaf8210bee1eac85e43e,黑龙江省城市清除冰雪条例,2018-06-28,2018-06-28
72cf6d05febb2fec84f473b8357a9ee1,黑龙江省农田水利条例,2018-06-28,2018-06-28
07198f680b302dd1bc8380da40ff4cbe,黑龙江省测绘管理条例,2018-06-28,2018-06-28
d2a183b857a10e4420bfccce9fe806b9,黑龙江省城市市容和环境卫生管理条例,2018-06-28,2018-06-28
722e1eea61e3af58932054d99f18ef66,黑龙江省农民专业合作社条例,2018-06-28,2018-06-28
b4e80ceecd87d53fd8e518d82c680032,黑龙江省森林公园管理条例,2018-06-28,2018-06-28
5329172d2f681d2f52f7e6df481d1425,黑龙江省劳动保障监察条例,2018-06-28,2018-06-28
fc7cf9c66c010a9cf31092ac24e24690,黑龙江省母婴保健条例,2018-06-28,2018-06-28
163b773e177d1e0e90a77679681edb9f,黑龙江省奶业条例,2018-06-28,2018-06-28
a48ffae1317e0f2c4dbe4223c2f27198,黑龙江省河道管理条例,2018-06-28,2018-06-28
8a551343ae372a13c9e9b5ce28d9b8b6,黑龙江省法治宣传教育条例,2018-06-28,2018-09-01
ffac959b5482620e9881be0336188f01,河南省国家工作人员宪法宣誓办法,2018-06-04,2018-07-01
7cb2405a0c9399b944e178b589285c61,河南省人民代表大会常务委员会组成人员守则,2018-06-04,2018-06-04
8b73a872a50a442d38a28aae7db0fd07,河南省气候资源保护与开发利用条例,2018-06-04,2018-10-01
fa2dc858fef524e649ac37b2e5044013,陕西省水工程管理条例,2018-05-31,2018-05-31
dabe467b22c637b19ecdb74230d0dea3,陕西省果业条例,2018-05-31,2018-05-31
a18c35ed5d68fb403d7bce7c1c3ca540,陕西省野生植物保护条例,2018-05-31,2018-05-31
612e597865b1f5e71caaa4ba0910a261,辽宁省国家工作人员宪法宣誓组织办法,2018-05-31,2018-05-31
fea6833771d1112740a38077bb6ff501,湖南省人民代表大会常务委员会关于深入学习宣传和贯彻实施《中华人民共和国宪法》的决议,2018-05-31,2018-05-31
c8d6aca76bed16b0913122d8c1c44a03,湖北省广播电视条例,2018-05-31,2018-08-01
b6638a74435d592619250605f82f7d83,湖北省气候资源保护和利用条例,2018-05-31,2018-08-01
01319a116c349240dce4cf5238ca8ee9,河北省实施宪法宣誓制度办法,2018-05-31,2018-05-31
7c1f9ee8292fc084d1f14b679d96fa29,河北省实施《中华人民共和国水土保持法》办法,2018-05-31,2018-05-31
3b7fab5fa200aa0cffa25efa26230658,河北省计量监督管理条例,2018-05-31,2018-05-31
e00abdf3e37f123db2cff8c79324eefa,河北省陆生野生动物保护条例,2018-05-31,2018-05-31
378cce0933d2f549f2d9ce929f8f5d03,河北省母婴保健条例,2018-05-31,2018-05-31
f369204c144bd7fc55d4a3ff94aff536,河北省实施《中华人民共和国招标投标法》办法,2018-05-31,2018-05-31
5f791d90aaf6a9f292a70b5d34524bd5,河北省水污染防治条例,2018-05-31,2018-09-01
7f46138af72216c4c8dde6f397b9c931,河北省人民代表大会常务委员会组成人员守则,2018-05-31,2018-05-31
1a9fff878d5193b7e08762b6180e0445,河北省人民代表大会常务委员会议事规则,2018-05-31,2018-05-31
a455175716eb3f7cea2fcd9e8194df00,江西省实施《中华人民共和国招标投标法》办法,2018-05-31,2018-05-31
ca51df94a580a8f386fef24551a85268,江西省农业生态环境保护条例,2018-05-31,2018-05-31
3af0ae9d936fb030cca24bffcb8f9625,江西省审计条例,2018-05-31,2018-05-31
288176920f16bbd1d072d27884a41ad6,江苏省农村集体资产管理条例,2018-05-31,2018-10-01
833fafc47b439d91e1cdca9c2831ac9c,广西壮族自治区少数民族语言文字工作条例,2018-05-31,2018-08-01
41b9b6945c2e546b0889c42610251424,广东省职业教育条例,2018-05-31,2018-09-01
554a6526988b538ab9bb851f65fdbc31,广东省地方志工作条例,2018-05-31,2018-07-01
a7a86d34ea7eed370262292c4f54f180,广东省实施宪法宣誓制度办法,2018-05-31,2018-06-01
9b03c769c4d3d1bad8a1aba277e618fb,山西省家庭教育促进条例,2018-05-31,2018-09-01
acd835cb7f3f3adcd2f83e7b4a1f90c6,北京市查处非法客运若干规定,2018-05-31,2018-07-01
3f9d20b87778c12ba7d7b3141a3b1595,四川省《中华人民共和国全国人民代表大会和地方各级人民代表大会代表法》实施办法,2018-05-31,2018-05-31
757b17b8575a3a5743348ecb879de086,四川省农作物种子管理条例,2018-05-31,2018-07-01
b12d6260ffc1aa55a37603e896b62a1c,四川省航道条例,2018-05-31,2018-08-01
050d2977b85b33167474ec30859ed6fe,福建省无线电管理条例,2018-05-31,2018-05-31
6c243715e7053580340c0083daa87e29,浙江省人民代表大会常务委员会组成人员守则,2018-05-31,2018-05-31
bbf222bbee0a8ff9768a8cc707fe762c,福建省国家工作人员宪法宣誓办法,2018-05-31,2018-05-31
9226f86d9a4eb265a1afecb6e7b12594,云南省实行宪法宣誓制度组织办法,2018-05-30,2018-05-30
4aff147c5da2b9be20e8dac8b78c800f,云南省昭通大山包黑颈鹤国家级自然保护区条例,2018-05-30,2018-05-30
ced4e117164953d94882e8d76d141caf,重庆市燃放烟花爆竹管理条例,2018-12-29,2019-02-01
86a5705a03148ff0473c889a7744eb6d,黑龙江省大气污染防治条例,2018-12-27,2018-12-27
be92b22410655399183d9ab84a439b58,黑龙江省实施《中华人民共和国种子法》条例,2018-12-27,2019-02-01
65d25b83b4c4734e202cca87c089f076,北京市小规模食品生产经营管理规定,2018-12-27,2019-07-01
d7c110159439f6be9ba6cdbb2e5ad990,海南省大气污染防治条例,2018-12-26,2019-03-01
05eb4c0410b010d7018d1f99bf62b85d,安徽省实施《中华人民共和国慈善法》办法,2018-12-24,2019-02-01
a3e4344afaf7e595e1951149168029cf,西藏自治区大气污染防治条例,2018-12-24,2019-03-01
1c861d58753ddd9159c05878e0268d4f,上海市实施《中华人民共和国防震减灾法》办法,2018-12-20,2019-01-01
cb0db2e78cc9466e26ee2e0b60a3b3ad,上海市城乡规划条例,2018-12-20,2019-01-01
74f09da22b015fc01f0210fafbe6b480,上海市民防条例,2018-12-20,2019-01-01
a8471c7992eca9ec25d9ea8a840bc44b,上海市绿化条例,2018-12-20,2019-01-01
7034ba0f46f9dff8eec8a29d37d8b652,上海市水产养殖保护规定,2018-12-20,2019-01-01
1edb6397ffeaf6abd6789da916a4daf9,上海市大气污染防治条例,2018-12-20,2019-01-01
1d29093767aa1453b381bb7d099b9e5a,贵州省夜郎湖水资源环境保护条例,2018-12-18,2018-12-18
b176a64e6e40c14a04b970b5cb8ea41f,贵州省气象灾害防御条例,2018-12-18,2018-12-18
d15ee6d7717c3bc8dc3822186f9439c4,贵州省地质环境管理条例,2018-12-18,2018-12-18
57f9abf48c43f33f5bad79abb74c3974,贵州省渔业条例,2018-12-18,2018-12-18
7c601d41a5f8a7e95f48f7c5f3d9217d,贵州省新型墙体材料促进条例,2018-12-18,2018-12-18
5677054ea2319163d4a8b4f094b71f28,贵州省民用建筑节能条例,2018-12-18,2018-12-18
de2f933c6d3f987d594af3c06603d2b5,贵州省水污染防治条例,2018-12-18,2018-12-18
cac6ffedc8600932f2af69f6fbb39e2a,天津市档案管理条例,2018-12-14,2018-12-14
9d53be5b58fbb7489e79acecba2aee0d,天津市渔业管理条例,2018-12-14,2018-12-14
e7f3c28abca617b7e1f5fe24eaa323d3,天津市矿产资源管理条例,2018-12-14,2018-12-14
b9fe48419830016e48d4e0f8db3bb99b,天津市建设工程施工安全管理条例,2018-12-14,2018-12-14
a97988be42733eb43fc3865afb417cfd,天津市市容和环境卫生管理条例,2018-12-14,2018-12-14
1b5bac55d775ac8d2a07c24ed86db726,天津市供热用热条例,2018-12-14,2018-12-14
1cdcf1fdf23068cf46d1eb2b50f36653,天津市农药管理条例,2018-12-14,2018-12-14
75b9506b4f6542d86ef370178d115434,天津市地下空间规划管理条例,2018-12-14,2018-12-14
3692c81d74f968a1bff9da38256b8190,天津市计量管理条例,2018-12-14,2018-12-14
d5f353f638ca7eaee407225bfadf6d6b,天津市殡葬管理条例,2018-12-14,2018-12-14
b768ce4e3739003686d4b29923090b7b,天津市爱国卫生工作条例,2018-12-14,2018-12-14
9cd5485fac3c37c55c426ec4eaad1e84,天津市实施《中华人民共和国人民防空法》办法,2018-12-14,2018-12-14
6082a9921d89ebf285146df3455d5198,天津市建筑市场管理条例,2018-12-14,2018-12-14
0813bce9d73f2a9383a76438363580a3,天津市就业促进条例,2018-12-14,2018-12-14
721e2c9caaf54166f60e1a01f78ece4a,天津市植物保护条例,2018-12-14,2018-12-14
c895492fb6bb1432b4b8549eaa52201e,天津市实施《中华人民共和国水土保持法》办法,2018-12-14,2018-12-14
dccb3979aca74f978dd5447046c90831,天津市安全技术防范管理条例,2018-12-14,2018-12-14
d094d02ad0298c4e4330b29bd2e13284,天津市客运出租汽车管理条例,2018-12-14,2018-12-14
972ade97f1e77439579d075a5169564e,天津市历史风貌建筑保护条例,2018-12-14,2018-12-14
87e537512a607955da7e0cd1da3a8174,天津市地名管理条例,2018-12-14,2019-03-01
cbe8c4542315e8337045beac7663458f,天津市非物质文化遗产保护条例,2018-12-14,2019-01-01
413bbe02ae77c79b4f317965a393405e,天津市促进大数据发展应用条例,2018-12-14,2019-01-01
b58960ab4ad1b2d4145f95576ca1166f,四川省禁毒条例,2018-12-07,2019-01-01
795dd327d999c2074882429107e8d858,四川省《中华人民共和国大气污染防治法》实施办法,2018-12-07,2019-01-01
950ebff914324bc73e9f8b862403c3a1,成都国家自主创新示范区条例,2018-12-07,2019-01-01
c2faa11a09fa79b595649528922dba88,内蒙古自治区人民代表大会常务委员会关于深入学习宣传和贯彻实施《中华人民共和国宪法》的决议,2018-12-06,2018-12-06
46d88dfb64724b59def06eebbd1dfd4b,内蒙古自治区湿地保护条例,2018-12-06,2018-12-06
3db17c5f10e5a4d6b5a051146b3a4e84,内蒙古自治区珍稀林木保护条例,2018-12-06,2018-12-06
7e42724859556faefeb02b984d4fc46c,内蒙古自治区实施《中华人民共和国环境影响评价法》办法,2018-12-06,2018-12-06
9b54f0ff7acff31a2b8cf1f1d4d1fb76,内蒙古自治区促进科技成果转化条例,2018-12-06,2019-03-01
2df341abe32a71cd955668ae0cb9e90e,内蒙古自治区大气污染防治条例,2018-12-06,2019-03-01
879a64b7c3db7355b19187cbe16f3eb7,内蒙古自治区预算审查监督条例,2018-12-06,2019-01-01
abd7adb9f7f1ff67bd05da81dd9f477d,重庆市植物检疫条例,2018-12-03,2019-01-01
9420d935616aa57129c9f6e6e0776f25,重庆市全民健身条例,2018-12-03,2019-01-01
87dda251b444315af17fae94060f8ac0,西藏自治区实施《中华人民共和国促进科技成果转化法》办法,2018-12-03,2019-03-01
a0f712f417606713eeab9ac984728b3a,重庆市民用航空条例,2018-11-30,2019-01-01
c8e155c1249ce4b73adf2e5fe7638ce1,湖南省地质环境保护条例,2018-11-30,2019-01-01
330a8743eec50e31b78abce875c65233,湖南省森林防火若干规定,2018-11-30,2019-01-01
3a018a8b2ecbd5d5d1cb312a6a05aa86,浙江省土地整治条例,2018-11-30,2018-11-30
e0537b1fc2163fb99836f20889e5e4cb,浙江省基本农田保护条例,2018-11-30,2018-11-30
ec302cdcc174234ce660c3e0a96e8d5d,浙江省森林管理条例,2018-11-30,2018-11-30
e93b1c686de97cce3f9abeffbd64a928,浙江省粮食安全保障条例,2018-11-30,2019-01-01
c56aa030da7d32a84b99c4ddaf278530,浙江省保障“最多跑一次”改革规定,2018-11-30,2019-01-01
2a19b82c3b864b82e2385cfce1dfb6d9,河南省志愿服务条例,2018-11-30,2019-03-01
3499d78afb6b7b944704df8c93ca4acb,新疆维吾尔自治区邮政条例,2018-11-30,2019-01-01
04a81a7b76ef0ec09cea886993c8ccb0,新疆维吾尔自治区大气污染防治条例,2018-11-30,2019-01-01
3b93ceb6fd4c9d222889c9bad4e41f95,新疆维吾尔自治区食品小作坊、小餐饮店、小食杂店和食品摊贩管理条例,2018-11-30,2019-06-01
5c569abcca7b66424768461f8402b24f,新疆维吾尔自治区人民代表大会代表议案处理办法,2018-11-30,2019-01-01
1368f8042206570a8f23fe64d48941cc,山西省实施《中华人民共和国村民委员会组织法》办法,2018-11-30,2019-01-01
f7538006bee12d199699f34b67d2a5bb,山西省农作物种子条例,2018-11-30,2019-03-01
bd8a815853a1a9e426f009eb08d4e895,山西省大气污染防治条例,2018-11-30,2019-01-01
afc2836e51b4faaed09ed579d37f28f3,山东省大气污染防治条例,2018-11-30,2018-11-30
20441012cf70e78174e850aebb99463b,山东省地质环境保护条例,2018-11-30,2018-11-30
a10b32de422d34a2a5d118f9ba6854eb,山东省实施《中华人民共和国环境影响评价法》办法,2018-11-30,2018-11-30
b12a9272d8e7f59be2b1fad8c679bd5d,山东省海洋环境保护条例,2018-11-30,2018-11-30
bfd273bfce160364cbddbf07319e6607,山东省台湾同胞投资保护条例,2018-11-30,2019-01-01
9fe25da47acddfb79727cc85447a319a,山东省学校安全条例,2018-11-30,2019-01-01
3fcbae66651ed4542f3defe72c3d5daf,山东省军事设施保护条例,2018-11-30,2019-01-01
96aa46ae4476a3f6762c606fc70d6f8e,山东省石油天然气管道保护条例,2018-11-30,2019-03-01
7783ac34f6a1e6efc79779483291747f,山东省环境保护条例,2018-11-30,2019-01-01
fe3d5dfd98a6a90b3364a22b466699df,山东省反家庭暴力条例,2018-11-30,2019-01-01
70b7f8e93fca2def3ae285203f774ee9,吉林省实施《中华人民共和国人民防空法》办法,2018-11-30,2018-11-30
fd4f790a2c42c66edce42a2607af3fd1,吉林省收费罚款没收财物管理条例,2018-11-30,2018-11-30
ccc6cc6ef7bc549819a142ad808184e7,吉林向海国家级自然保护区管理条例,2018-11-30,2018-11-30
32818ab512b926342e8522ea3e13b786,吉林省全民健身条例,2018-11-30,2018-11-30
af34f6e811850e032b1d8b1fc52b4431,吉林省档案条例,2018-11-30,2018-11-30
14e4933fd61a467d8feaf09482308c7f,吉林省松花江流域水污染防治条例,2018-11-30,2018-11-30
dbda09ce6c15a62b66aadd8feb7249b5,吉林省燃气管理条例,2018-11-30,2018-11-30
9bb21aa04e999dfe73b82d0fb929beae,黑龙江省绿色食品管理条例,2018-06-28,2018-06-28
5d8132b9ea8caaa35fcc648ca47f2a81,河南省治理货物运输车辆超限超载条例,2018-06-04,2018-09-01
71285d3eb5e54ed6d975684a0f0051b3,山东省人民代表大会常务委员会议事规则,2018-06-01,2018-06-01
d599173fcd3edabf503053cb9111a0d8,青海省人民代表大会常务委员会任免国家机关工作人员办法,2018-05-31,2018-05-31
8c9f75b6c2bd44f96fc4268406c33dd3,陕西省渭河流域管理条例,2018-05-31,2018-05-31
0a2fbc272b5ac8c321ac8d2934f998f4,陕西省放射性污染防治条例,2018-05-31,2018-05-31
55693230acfc2ba28e831cd0cf8dd8b0,陕西省实施《中华人民共和国防洪法》办法,2018-05-31,2018-05-31
9bec3d427fd09ce44acb1747ebb970cf,陕西省河道管理条例,2018-05-31,2018-05-31
a8da055768b0ba298652e0c7e48675d0,陕西省实施《中华人民共和国环境影响评价法》办法,2018-05-31,2018-05-31
a64d9d08f9d1cb4ec15758a4fbf90d9e,陕西省森林公园条例,2018-05-31,2018-05-31
3be518e12e21c1177069cf99cda722c4,陕西省水土保持条例,2018-05-31,2018-05-31
d9340252a1d7c043d846c7cb8adab6e2,湖南省地方立法条例,2018-05-31,2018-05-31
bbf4357bcb6e1d71c1d05a739e522cb2,浙江省人民代表大会常务委员会任免国家机关工作人员条例,2018-05-31,2018-05-31
fa05cb92b0d7ece8fb4e44916fd833b7,河北省实施《中华人民共和国森林法》办法,2018-05-31,2018-05-31
cb961d83aa9558cdb3c831d09ff4e64b,河北省实施《中华人民共和国气象法》办法,2018-05-31,2018-05-31
951014b7fe712ecb99f0a20c91b33c99,江西省森林公园条例,2018-05-31,2018-05-31
0c253ec8bb744a2e3cf7961736e2a12e,江西省采石取土管理办法,2018-05-31,2018-05-31
6590d735cc42774f464d7ec2d101719c,江西省科技创新促进条例,2018-05-31,2018-05-31
a136d38b5698658e8827688cfbca1c5f,江西省河道采砂管理条例,2018-05-31,2018-05-31
6074d7ce7bc0e9198eb4b80273537ffa,江西省人口与计划生育条例,2018-05-31,2018-05-31
f0130a7d6e78ef28df5d4e502bc7ed47,江西省实施《中华人民共和国水土保持法》办法,2018-05-31,2018-05-31
738a8e3c4c46041267ab3c1e38a08798,江西省物业管理条例,2018-05-31,2018-05-31
0e3f9ecafce8c898512e93b9a1ba3f4e,江西省水产种苗管理条例,2018-05-31,2018-05-31
377478a475237cb9d33e0d17c74ad9b3,江西省促进科技成果转化条例,2018-05-31,2018-05-31
c41b86c3a213365b577e780774e0b5b6,江西省实施《中华人民共和国节约能源法》办法,2018-05-31,2018-05-31
936f19ab80e4abd13d8caea7ff164693,江西省实施《中华人民共和国母婴保健法》办法,2018-05-31,2018-05-31
88bbb05bf8c0c18a9a9f20f9ea157df6,江西省技术市场管理条例,2018-05-31,2018-05-31
288c2bacb3d8f69811d5e1e09eb55345,广西壮族自治区实施宪法宣誓制度办法,2018-05-31,2018-05-31
95df056d076ce5fb03b4051ff8ace531,广东省人口与计划生育条例,2018-05-31,2018-05-31
3f548465680fe135240f46c446f96be5,内蒙古自治区人民代表大会代表建议、批评和意见办理办法,2018-05-31,2018-05-31
86842630dc7415fda27e78cfd4d0a462,陕西省实施《中华人民共和国水法》办法,2018-05-31,2018-05-31
f4bc0df5a6436e38b51c70329cfcae9f,内蒙古自治区物业管理条例,2018-05-31,2018-08-01
bb52279f8870f202878fed6fe8dceca2,青海省实行国家工作人员宪法宣誓制度办法,2018-05-31,2018-05-31
91ff069feb08632358997a7467a4555a,海南省湿地保护条例,2018-05-29,2018-07-01
7681d7742a5c3190c8c0a1054bf44123,宁夏回族自治区实施《中华人民共和国节约能源法》办法,2018-05-29,2018-05-29
edbd4b9232d90f996b2c7faf13ddb702,宁夏回族自治区污染物排放管理条例,2018-05-29,2018-05-29
05a77eabafaf1d99158fadf505cf0868,天津市物业管理条例,2018-05-28,2018-05-28
ad8c535a76541f8c01a9e9525381a091,上海市促进中小企业发展条例,2018-05-24,2018-06-01
5a769fd228465c9965785abecdade5bf,上海市城市管理行政执法条例,2018-05-24,2018-06-01
b38364833bfe96ba39c7bafebce0a8a7,上海市安全生产条例,2018-05-24,2018-06-01
546f94b24603815de8fadec4fe379c88,上海市街道办事处条例,2018-05-24,2018-06-01
36dcc2950fcd6014dcbf5f08304d0e66,上海市城乡规划条例,2018-05-24,2018-06-01
747e571dcbd06b57070e9b393c92ad80,上海市地下空间规划建设条例,2018-05-24,2018-06-01
006df6bf4dc1ad6bb46ae392c3953b83,新疆维吾尔自治区人民代表大会常务委员会议事规则,2018-05-20,2018-05-20
cd6bc94bf967e83084441eea35040884,黑龙江省森林防火条例,2018-04-26,2018-04-26
5c5b36deb016df168ce202ae33557a49,黑龙江省动物防疫条例,2018-04-26,2018-04-26
ef872b736d73d9f1fc066628f2a44070,黑龙江省畜禽屠宰管理条例,2018-04-26,2018-04-26
01f87d900fe24b819f900e27f25320b4,黑龙江省实施《中华人民共和国气象法》办法,2018-04-26,2018-04-26
c9c21caf6e9ff6747f2036d240e5e181,黑龙江省建设工程勘察设计条例,2018-04-26,2018-04-26
5a142418b2c79ae11ee36c36b13ea247,黑龙江省兴凯湖国家级自然保护区管理条例,2018-04-26,2018-04-26
3927f506b4353923e2d131b85709c2f7,黑龙江省电力设施建设与保护条例,2018-04-26,2018-04-26
06d378abb5f21dd2f5a35287c357eba4,黑龙江省城市市容和环境卫生管理条例,2018-04-26,2018-04-26
310e335099c8c53a07038c4c8e628c7f,黑龙江省实施《中华人民共和国防洪法》条例,2018-04-26,2018-04-26
43739630264067f49e0487c22a7070d4,黑龙江省农田水利条例,2018-04-26,2018-04-26
e8f4298c3ac6a7fa465ddab3d501dceb,黑龙江省劳动保障监察条例,2018-04-26,2018-04-26
871d6f59889d83655015a8f38a0b9983,黑龙江省公共场所和特种行业治安管理条例,2018-04-26,2018-04-26
eafb0d342a37b46216dcdae2585fb222,黑龙江省档案管理条例,2018-04-26,2018-04-26
1b55394c4da2f27b52b1865a633fb398,黑龙江省促进散装水泥发展条例,2018-04-26,2018-04-26
8be6b3da142f8541b95c5b43b8135641,黑龙江省涉案物价格鉴证条例,2018-04-26,2018-04-26
3b7f03f180b516276828cb766df83910,黑龙江省气象灾害防御条例,2018-04-26,2018-04-26
b6e742722b8c4414c11b366b4bd17b5f,黑龙江省劳动力市场管理条例,2018-04-26,2018-04-26
8a7544ed02cc5f626a917bcc1e4be08a,黑龙江省计量条例,2018-04-26,2018-04-26
ea4248614fbddfba78025d54020b8609,黑龙江省农村公路条例,2018-04-26,2018-04-26
6c398194b5a1e7550abb63a5a6fd25c4,黑龙江省野生药材资源保护条例,2018-04-26,2018-04-26
5adb2618e3ebe3b27420daa8525043ce,黑龙江省邮政条例,2018-04-26,2018-04-26
8df69f8e37207415853762a3b60e7480,黑龙江省绿色食品管理条例,2018-04-26,2018-04-26
2c7abe2643294b9acbac8b2fbcb0d705,黑龙江省农业环境保护管理条例,2018-04-26,2018-04-26
cb2da28303dd5a067de26cc3f4036404,黑龙江省河道管理条例,2018-04-26,2018-04-26
4bd233469ca253c4d4ac4659a352a5bd,黑龙江省安全生产条例,2018-04-26,2018-04-26
32a0c81ade3cd0e35d19d902b17dd29e,黑龙江省产品质量条例,2018-04-26,2018-04-26
7ee50cd26f189c1221ce99161de0c06f,黑龙江省母婴保健条例,2018-04-26,2018-04-26
903c491122add9491a9492aebba26814,黑龙江省道路运输条例,2018-04-26,2018-04-26
230ae2e21a33c6efe9cb7c22040ff348,黑龙江省草原条例,2018-04-26,2018-04-26
49c2c3b2bf664cb45c0c754a2a9a0856,黑龙江省节约能源条例,2018-04-26,2018-04-26
514ffe322a9c69c919472649ee393761,西藏自治区人民代表大会常务委员会议事规则,2018-04-10,2018-04-10
e4d813a5404961ffe0d3c0264a35adb1,西藏自治区实施《中华人民共和国集会游行示威法》办法,2018-04-10,2018-04-10
e52e4a40772582d2edbf0a9959b904e2,江西省湖泊保护条例,2018-04-02,2018-06-01
f345130ab81dbfb223ecdf300faf79eb,安徽省实施《中华人民共和国水法》办法,2018-04-02,2018-04-02
04443b339d08437e784390a540429b9c,安徽省实施《中华人民共和国水土保持法》办法,2018-04-02,2018-04-02
5a34234ed1748c3bcee0afb35e4eb5d0,安徽省抗旱条例,2018-04-02,2018-04-02
cd67f46362ceae2539f704751418c814,安徽省湖泊管理保护条例,2018-04-02,2018-04-02
86ff16a2ef880b7f8ef752f5cf679e2f,安徽省水工程管理和保护条例,2018-04-02,2018-04-02
1fc5752373e9f687c1a81cfad805668a,安徽省实施《中华人民共和国防洪法》办法,2018-04-02,2018-04-02
112465a83499f0cc2dd1167d0bde7f85,陕西省优化营商环境条例,2018-03-31,2018-05-01
b0081d3ef9116f8d28f007f213ef55fc,福建省人民代表大会常务委员会组成人员守则,2018-03-31,2018-03-31
7df044036d97571ab5951aa71e301fb4,浙江省组织实施宪法宣誓制度办法,2018-03-31,2018-03-31
f7941ce25b5072f0be6d31afb15bdb47,青海省湟水流域水污染防治条例,2018-03-30,2018-03-30
8d0a2172f46b9a9236eaaf0279d67c77,青海省绿化条例,2018-03-30,2018-03-30
59c8fe059d24cbb1febe2bd3a11e35b9,青海湖流域生态环境保护条例,2018-03-30,2018-03-30
c2f5e5e3c6ae089e8146663a54da956e,青海省实施《中华人民共和国水法》办法,2018-03-30,2018-03-30
fb1f8ecbe5f172a7d6b5ba148c9d9f25,青海省地震安全性评价管理条例,2018-03-30,2018-03-30
d11db10ff5c5f14940607adc67b2355b,青海省气象条例,2018-03-30,2018-03-30
